Date,EUA,Market_size,Oil,Coal,NG,Power,IR,GDP,USEU,S&P_clean,DAX,High_price,Low_price
2018-03-18,11.73,9032.1,66.21,79.9,18.679,35.5,0.0,3250070.8,0.8137,611.72,12389.58,11.73,11.73
2018-03-17,11.73,9032.1,66.21,79.9,18.679,35.5,0.0,3250070.8,0.8137,611.72,12389.58,11.73,11.73
2018-03-16,11.73,9032.1,66.21,79.9,18.679,35.5,0.0,3250070.8,0.8137,611.72,12389.58,11.73,11.73
2018-03-15,11.74,82297.4,65.12,80.95,18.92,35.5,0.0,3250070.8,0.8127,614.34,12345.56,11.74,11.74
2018-03-14,11.79,1179.0,64.89,81.0,18.411,35.5,0.0,3250070.8,0.8086,617.47,12237.74,11.79,11.79
2018-03-13,12.11,1332.1,64.64,81.25,19.595,35.5,0.0,3250070.8,0.8071,615.96,12221.03,12.11,12.11
2018-03-12,11.76,2822.4,64.95,80.85,19.825,35.5,0.0,3250070.8,0.8107,615.95,12418.39,11.76,11.76
2018-03-11,11.79,1768.5,65.49,81.3,18.937,35.5,0.0,3250070.8,0.8125,611.02,12346.68,11.79,11.79
2018-03-10,11.79,1768.5,65.49,81.3,18.937,35.5,0.0,3250070.8,0.8125,611.02,12346.68,11.79,11.79
2018-03-09,11.79,1768.5,65.49,81.3,18.937,35.5,0.0,3250070.8,0.8125,611.02,12346.68,11.79,11.79
2018-03-08,11.75,1880.0,63.61,81.1,18.28,35.5,0.0,3250070.8,0.8122,607.35,12355.57,11.75,11.75
2018-03-07,11.27,1352.4,64.34,81.3,17.803,35.5,0.0,3250070.8,0.8057,604.38,12245.36,11.27,11.27
2018-03-06,11.1,2664.0,65.79,81.1,17.811,35.5,0.0,3250070.8,0.8062,606.35,12113.87,11.1,11.1
2018-03-05,10.99,2198.0,65.54,80.0,17.54,35.5,0.0,3250070.8,0.8106,599.67,12090.87,10.99,10.99
2018-03-04,10.77,1830.9,64.37,78.95,17.925,35.5,0.0,3250070.8,0.8118,599.09,11913.71,10.77,10.77
2018-03-03,10.77,1830.9,64.37,78.95,17.925,35.5,0.0,3250070.8,0.8118,599.09,11913.71,10.77,10.77
2018-03-02,10.77,1830.9,64.37,78.95,17.925,35.5,0.0,3250070.8,0.8118,599.09,11913.71,10.77,10.77
2018-03-01,10.62,14655.6,63.83,79.35,17.542,35.5,0.0,3250070.8,0.8152,599.67,12190.94,10.62,10.62
2018-02-28,10.73,1394.9,65.78,81.55,17.35,35.5,0.0,3250070.8,0.82,602.44,12435.85,10.73,10.73
2018-02-27,10.77,1938.6,66.63,82.0,19.185,35.5,0.0,3250070.8,0.8175,607.16,12490.73,10.77,10.77
2018-02-26,10.25,205.0,67.5,83.5,18.602,35.5,0.0,3250070.8,0.8119,612.73,12527.04,10.25,10.25
2018-02-25,10.43,247191.0,67.31,85.75,20.71,35.5,0.0,3250070.8,0.8135,607.66,12483.79,10.43,10.43
2018-02-24,10.43,247191.0,67.31,85.75,20.71,35.5,0.0,3250070.8,0.8135,607.66,12483.79,10.43,10.43
2018-02-23,10.43,247191.0,67.31,85.75,20.71,35.5,0.0,3250070.8,0.8135,607.66,12483.79,10.43,10.43
2018-02-22,10.34,172057.6,66.39,86.05,19.928,35.5,0.0,3250070.8,0.811,608.06,12461.91,10.34,10.34
2018-02-21,10.18,108722.4,65.42,85.65,19.806,35.5,0.0,3250070.8,0.8141,609.13,12470.49,10.18,10.18
2018-02-20,10.34,188808.4,65.25,85.6,19.888,35.5,0.0,3250070.8,0.8105,607.68,12487.9,10.34,10.34
2018-02-19,10.5,0.0,65.67,84.7,19.181,35.5,0.0,3250070.8,0.806,605.75,12385.6,10.5,10.5
2018-02-18,10.13,168867.1,64.84,84.7,18.204,35.5,0.0,3250070.8,0.8061,606.54,12451.96,10.13,10.13
2018-02-17,10.13,168867.1,64.84,84.7,18.204,35.5,0.0,3250070.8,0.8061,606.54,12451.96,10.13,10.13
2018-02-16,10.13,168867.1,64.84,84.7,18.204,35.5,0.0,3250070.8,0.8061,606.54,12451.96,10.13,10.13
2018-02-15,10.16,115214.4,64.33,84.8,17.775,35.5,0.0,3250070.8,0.7996,604.12,12346.17,10.16,10.16
2018-02-14,10.22,1533.0,64.36,85.0,18.153,35.5,0.0,3250070.8,0.8032,591.55,12339.16,10.22,10.22
2018-02-13,10.52,105.2,62.72,84.5,18.31,35.5,0.0,3250070.8,0.8096,584.41,12196.5,10.52,10.52
2018-02-12,10.05,123514.5,62.59,82.6,17.955,35.5,0.0,3250070.8,0.8135,577.0,12282.77,10.05,10.05
2018-02-11,9.79,489.5,62.79,82.4,17.901,35.5,0.0,3250070.8,0.8174,569.71,12107.48,9.79,9.79
2018-02-10,9.79,489.5,62.79,82.4,17.901,35.5,0.0,3250070.8,0.8174,569.71,12107.48,9.79,9.79
2018-02-09,9.79,489.5,62.79,82.4,17.901,35.5,0.0,3250070.8,0.8174,569.71,12107.48,9.79,9.79
2018-02-08,9.69,0.0,64.81,83.85,17.898,35.5,0.0,3250070.8,0.8165,572.41,12260.29,9.69,9.69
2018-02-07,9.56,143113.2,65.51,85.85,18.262,35.5,0.0,3250070.8,0.8154,582.43,12590.43,9.56,9.56
2018-02-06,9.36,144050.4,66.86,85.65,17.857,35.5,0.0,3250070.8,0.8079,580.15,12392.66,9.36,9.36
2018-02-05,9.63,385.2,67.62,87.1,17.624,35.5,0.0,3250070.8,0.8085,589.12,12687.49,9.63,9.63
2018-02-04,9.53,118743.8,68.58,88.45,18.185,35.5,0.0,3250070.8,0.8025,602.94,12785.16,9.53,9.53
2018-02-03,9.53,118743.8,68.58,88.45,18.185,35.5,0.0,3250070.8,0.8025,602.94,12785.16,9.53,9.53
2018-02-02,9.53,118743.8,68.58,88.45,18.185,35.5,0.0,3250070.8,0.8025,602.94,12785.16,9.53,9.53
2018-02-01,9.85,169124.5,69.65,87.85,18.25,35.5,0.0,3250070.8,0.7994,612.62,13003.9,9.85,9.85
2018-01-31,9.85,171291.5,69.05,89.6,17.95,35.5,0.0,3250070.8,0.8051,616.53,13189.48,9.85,9.85
2018-01-30,9.46,283.8,69.02,90.9,17.351,35.5,0.0,3250070.8,0.8064,615.98,13197.71,9.46,9.46
2018-01-29,9.58,3640.4,69.46,91.25,17.486,35.5,0.0,3250070.8,0.8076,616.21,13324.48,9.58,9.58
2018-01-28,9.67,1450.5,70.52,95.25,17.853,35.5,0.0,3250070.8,0.8051,615.11,13340.17,9.67,9.67
2018-01-27,9.67,1450.5,70.52,95.25,17.853,35.5,0.0,3250070.8,0.8051,615.11,13340.17,9.67,9.67
2018-01-26,9.67,1450.5,70.52,95.25,17.853,35.5,0.0,3250070.8,0.8051,615.11,13340.17,9.67,9.67
2018-01-25,9.82,196.4,70.42,95.25,17.781,35.5,0.0,3250070.8,0.8067,616.22,13298.36,9.82,9.82
2018-01-24,10.02,10020.0,70.53,95.2,17.862,35.5,0.0,3250070.8,0.806,613.15,13414.74,10.02,10.02
2018-01-23,9.57,1148.4,69.96,95.25,18.234,35.5,0.0,3250070.8,0.8131,616.35,13559.6,9.57,9.57
2018-01-22,9.31,931.0,69.03,95.35,18.539,35.5,0.0,3250070.8,0.8155,617.53,13463.69,9.31,9.31
2018-01-21,9.25,0.0,68.61,95.25,18.177,35.5,0.0,3250070.8,0.8182,616.52,13434.45,9.25,9.25
2018-01-20,9.25,0.0,68.61,95.25,18.177,35.5,0.0,3250070.8,0.8182,616.52,13434.45,9.25,9.25
2018-01-19,9.25,0.0,68.61,95.25,18.177,35.5,0.0,3250070.8,0.8182,616.52,13434.45,9.25,9.25
2018-01-18,8.89,444.5,69.31,95.0,18.3,35.5,0.0,3250070.8,0.8171,616.37,13281.43,8.89,8.89
2018-01-17,8.58,1115.4,69.38,95.15,18.465,35.5,0.0,3250070.8,0.8206,615.93,13183.96,8.58,8.58
2018-01-16,8.45,0.0,69.15,95.35,18.999,35.5,0.0,3250070.8,0.8156,617.15,13246.33,8.45,8.45
2018-01-15,8.2,71914.0,70.26,95.65,19.175,35.5,0.0,3250070.8,0.8155,620.36,13200.51,8.2,8.2
2018-01-14,8.26,68723.2,69.87,95.65,19.854,35.5,0.0,3250070.8,0.8206,619.74,13245.03,8.26,8.26
2018-01-13,8.26,68723.2,69.87,95.65,19.854,35.5,0.0,3250070.8,0.8206,619.74,13245.03,8.26,8.26
2018-01-12,8.26,68723.2,69.87,95.65,19.854,35.5,0.0,3250070.8,0.8206,619.74,13245.03,8.26,8.26
2018-01-11,8.21,145234.9,69.26,95.4,19.332,35.5,0.0,3250070.8,0.8311,622.11,13202.9,8.21,8.21
2018-01-10,8.28,76258.8,69.2,95.65,19.512,35.5,0.0,3250070.8,0.837,610.59,13281.34,8.28,8.28
2018-01-09,8.19,73464.3,68.82,96.1,19.446,35.5,0.0,3250070.8,0.8377,610.54,13385.59,8.19,8.19
2018-01-08,8.07,114997.5,67.78,96.4,19.059,35.5,0.0,3250070.8,0.8357,613.18,13367.78,8.07,8.07
2018-01-07,8.19,45536.4,67.62,96.4,18.927,35.5,0.0,3250070.8,0.8313,604.79,13319.64,8.19,8.19
2018-01-06,8.19,45536.4,67.62,96.4,18.927,35.5,0.0,3250070.8,0.8313,604.79,13319.64,8.19,8.19
2018-01-05,8.19,45536.4,67.62,96.4,18.927,35.5,0.0,3250070.8,0.8313,604.79,13319.64,8.19,8.19
2018-01-04,8.18,84908.4,68.07,96.1,19.2,35.5,0.0,3250070.8,0.8286,601.25,13167.89,8.18,8.18
2018-01-03,8.24,65590.4,67.84,96.6,19.31,35.5,0.0,3250070.8,0.8323,606.22,12978.21,8.24,8.24
2018-01-02,8.22,79158.6,66.57,96.9,19.428,35.5,0.0,3250070.8,0.8293,607.52,12871.39,8.22,8.22
2018-01-01,8.6,47386.0,66.87,94.5,19.625,35.5,0.0,3250070.8,0.8327,599.29,12917.64,8.6,8.6
2017-12-31,8.6,47386.0,66.87,94.5,19.625,33.09,0.0,3437294.3,0.8335,599.29,12917.64,8.6,8.6
2017-12-30,8.6,47386.0,66.87,94.5,19.625,33.09,0.0,3437294.3,0.8335,599.29,12917.64,8.6,8.6
2017-12-29,8.6,47386.0,66.87,94.5,19.625,33.09,0.0,3437294.3,0.8335,599.29,12917.64,8.6,8.6
2017-12-28,8.64,22032.0,66.72,94.8,19.711,33.09,0.0,3437294.3,0.8374,598.26,12979.94,8.64,8.64
2017-12-27,8.6,25112.0,66.44,94.75,19.167,33.09,0.0,3437294.3,0.8411,596.64,13070.02,8.6,8.6
2017-12-26,8.62,66287.8,67.02,94.8,19.675,33.09,0.0,3437294.3,0.8433,591.29,13072.79,8.62,8.62
2017-12-25,8.62,66287.8,65.25,94.8,19.675,33.09,0.0,3437294.3,0.8426,591.08,13072.79,8.62,8.62
2017-12-24,8.62,66287.8,65.25,94.8,19.675,33.09,0.0,3437294.3,0.8433,591.14,13072.79,8.62,8.62
2017-12-23,8.62,66287.8,65.25,94.8,19.675,33.09,0.0,3437294.3,0.8433,591.14,13072.79,8.62,8.62
2017-12-22,8.62,66287.8,65.25,94.8,19.675,33.09,0.0,3437294.3,0.8433,591.14,13072.79,8.62,8.62
2017-12-21,8.45,106216.5,64.9,94.8,20.016,33.09,0.0,3437294.3,0.8422,590.54,13109.74,8.45,8.45
2017-12-20,8.24,0.0,64.56,94.85,20.336,33.09,0.0,3437294.3,0.8424,583.29,13069.17,8.24,8.24
2017-12-19,7.97,87749.7,63.8,94.85,20.122,33.09,0.0,3437294.3,0.8446,580.63,13215.79,7.97,7.97
2017-12-18,7.86,102494.4,63.41,95.1,20.475,33.09,0.0,3437294.3,0.8488,584.72,13312.3,7.86,7.86
2017-12-17,7.65,257193.0,63.23,95.1,21.036,33.09,0.0,3437294.3,0.8508,577.32,13103.56,7.65,7.65
2017-12-16,7.65,257193.0,63.23,95.1,21.036,33.09,0.0,3437294.3,0.8508,577.32,13103.56,7.65,7.65
2017-12-15,7.65,257193.0,63.23,95.1,21.036,33.09,0.0,3437294.3,0.8508,577.32,13103.56,7.65,7.65
2017-12-14,7.56,4914.0,63.31,95.15,21.303,33.09,0.0,3437294.3,0.849,574.99,13068.08,7.56,7.56
2017-12-13,7.55,317251.0,62.44,95.0,20.648,33.09,0.0,3437294.3,0.8456,571.74,13125.64,7.55,7.55
2017-12-12,7.61,380.5,63.34,95.3,21.764,33.09,0.0,3437294.3,0.8517,568.09,13183.53,7.69,7.69
2017-12-11,7.64,170601.2,64.69,94.75,20.985,33.09,0.0,3437294.3,0.8497,570.95,13123.65,7.64,7.64
2017-12-10,7.58,117717.4,63.4,94.35,20.95,33.09,0.0,3437294.3,0.85,567.85,13153.7,7.58,7.58
2017-12-09,7.58,117717.4,63.4,94.35,20.95,33.09,0.0,3437294.3,0.85,567.85,13153.7,7.58,7.58
2017-12-08,7.58,117717.4,63.4,94.35,20.95,33.09,0.0,3437294.3,0.85,567.85,13153.7,7.58,7.58
2017-12-07,7.79,96362.3,62.2,93.7,21.375,33.09,0.0,3437294.3,0.8494,560.86,13045.15,7.79,7.79
2017-12-06,7.72,131471.6,61.22,93.65,21.175,33.09,0.0,3437294.3,0.8478,552.73,12998.85,7.72,7.72
2017-12-05,7.87,101759.1,62.86,93.5,21.355,33.09,0.0,3437294.3,0.8456,555.07,13048.54,7.87,7.87
2017-12-04,8.0,140880.0,62.45,93.6,21.303,33.09,0.0,3437294.3,0.8427,554.99,13058.55,8.0,8.0
2017-12-03,8.13,130161.3,63.73,92.7,20.852,33.09,0.0,3437294.3,0.8409,564.64,12861.49,8.13,8.13
2017-12-02,8.13,130161.3,63.73,92.7,20.852,33.09,0.0,3437294.3,0.8409,564.64,12861.49,8.13,8.13
2017-12-01,8.13,130161.3,63.73,92.7,20.852,33.09,0.0,3437294.3,0.8409,564.64,12861.49,8.13,8.13
2017-11-30,7.97,92053.5,63.57,92.75,20.304,33.09,0.0,3437294.3,0.84,568.7,13023.98,7.97,7.97
2017-11-29,8.14,168253.8,63.11,93.0,20.339,33.09,0.0,3437294.3,0.844,569.04,13061.87,8.14,8.14
2017-11-28,8.04,117303.6,63.61,92.05,20.236,33.09,0.0,3437294.3,0.8445,575.86,13059.53,8.04,8.04
2017-11-27,8.15,81.5,63.84,91.95,20.608,33.09,0.0,3437294.3,0.8405,569.21,13000.2,8.15,8.15
2017-11-26,8.21,82.1,63.86,93.95,20.441,33.09,0.0,3437294.3,0.8382,575.1,13059.84,8.21,8.21
2017-11-25,8.21,82.1,63.86,93.95,20.441,33.09,0.0,3437294.3,0.8382,575.1,13059.84,8.21,8.21
2017-11-24,8.21,82.1,63.86,93.95,20.441,33.09,0.0,3437294.3,0.8382,575.1,13059.84,8.21,8.21
2017-11-23,8.12,113598.8,63.55,93.85,19.943,33.09,0.0,3437294.3,0.8438,572.53,13008.55,8.12,8.12
2017-11-22,7.83,37270.8,63.32,93.85,19.588,33.09,0.0,3437294.3,0.8458,573.16,13015.04,7.83,7.83
2017-11-21,7.85,12324.5,62.57,93.8,19.746,33.09,0.0,3437294.3,0.8519,570.04,13167.54,7.85,7.85
2017-11-20,7.9,0.0,62.22,93.95,19.389,33.09,0.0,3437294.3,0.8524,571.98,13058.66,7.9,7.9
2017-11-19,7.93,45756.1,62.72,93.65,18.85,33.09,0.0,3437294.3,0.8478,572.54,12993.73,7.93,7.93
2017-11-18,7.93,45756.1,62.72,93.65,18.85,33.09,0.0,3437294.3,0.8478,572.54,12993.73,7.93,7.93
2017-11-17,7.93,45756.1,62.72,93.65,18.85,33.09,0.0,3437294.3,0.8478,572.54,12993.73,7.93,7.93
2017-11-16,7.95,30051.0,61.36,93.95,19.185,33.09,0.0,3437294.3,0.8496,577.19,13047.22,7.95,7.95
2017-11-15,8.15,23798.0,61.87,93.85,18.895,33.09,0.0,3437294.3,0.8481,572.75,12976.37,8.15,8.15
2017-11-14,7.85,41840.5,62.21,94.15,19.25,33.09,0.0,3437294.3,0.8476,576.93,13033.48,7.85,7.85
2017-11-13,7.81,21868.0,63.16,94.85,19.835,33.09,0.0,3437294.3,0.8571,578.62,13074.42,7.81,7.81
2017-11-12,7.86,50539.8,63.52,94.8,19.633,33.09,0.0,3437294.3,0.8572,579.42,13127.47,7.86,7.86
2017-11-11,7.86,50539.8,63.52,94.8,19.633,33.09,0.0,3437294.3,0.8572,579.42,13127.47,7.86,7.86
2017-11-10,7.86,50539.8,63.52,94.8,19.633,33.09,0.0,3437294.3,0.8572,579.42,13127.47,7.86,7.86
2017-11-09,8.01,4005.0,63.93,94.7,19.418,33.09,0.0,3437294.3,0.859,583.05,13182.56,8.01,8.01
2017-11-08,8.18,1227.0,63.49,94.65,19.251,33.09,0.0,3437294.3,0.8624,592.15,13382.42,8.18,8.18
2017-11-07,8.22,21618.6,63.69,94.9,19.22,33.09,0.0,3437294.3,0.8631,586.89,13379.27,8.22,8.22
2017-11-06,8.36,24494.8,64.27,94.95,18.856,33.09,0.0,3437294.3,0.8613,595.8,13468.79,8.36,8.36
2017-11-05,8.32,34028.8,62.07,94.0,18.215,33.09,0.0,3437294.3,0.8614,590.71,13478.86,8.32,8.32
2017-11-04,8.32,34028.8,62.07,94.0,18.215,33.09,0.0,3437294.3,0.8614,590.71,13478.86,8.32,8.32
2017-11-03,8.32,34028.8,62.07,94.0,18.215,33.09,0.0,3437294.3,0.8614,590.71,13478.86,8.32,8.32
2017-11-02,8.1,40095.0,60.62,95.05,18.45,33.09,0.0,3437294.3,0.8578,595.75,13440.93,8.1,8.1
2017-11-01,7.95,35934.0,60.49,95.25,18.436,33.09,0.0,3437294.3,0.8607,594.07,13465.51,7.95,7.95
2017-10-31,7.81,40612.0,61.37,94.8,18.211,33.09,0.0,3437294.3,0.8587,594.21,13229.57,7.81,7.81
2017-10-30,7.58,0.0,60.9,92.95,17.612,33.09,0.0,3437294.3,0.8582,594.67,13229.57,7.58,7.58
2017-10-29,7.61,0.0,60.44,92.0,17.62,33.09,0.0,3437294.3,0.8613,592.01,13217.54,7.61,7.61
2017-10-28,7.61,0.0,60.44,92.0,17.62,33.09,0.0,3437294.3,0.8613,592.01,13217.54,7.61,7.61
2017-10-27,7.61,0.0,60.44,92.0,17.62,33.09,0.0,3437294.3,0.8613,592.01,13217.54,7.61,7.61
2017-10-26,7.64,63488.4,59.3,92.1,17.6,33.09,0.0,3437294.3,0.8583,584.83,13133.28,7.64,7.64
2017-10-25,7.84,5880.0,58.44,91.95,17.73,33.09,0.0,3437294.3,0.8466,581.37,12953.41,7.84,7.84
2017-10-24,7.91,9017.4,58.33,91.95,17.573,33.09,0.0,3437294.3,0.8502,582.15,13013.19,7.91,7.91
2017-10-23,7.87,7555.2,57.37,91.85,17.723,33.09,0.0,3437294.3,0.8511,586.19,13003.14,7.87,7.87
2017-10-22,8.0,0.0,57.75,92.0,17.769,33.09,0.0,3437294.3,0.8485,585.64,12991.28,8.0,8.0
2017-10-21,8.0,0.0,57.75,92.0,17.769,33.09,0.0,3437294.3,0.8485,585.64,12991.28,8.0,8.0
2017-10-20,8.0,0.0,57.75,92.0,17.769,33.09,0.0,3437294.3,0.8485,585.64,12991.28,8.0,8.0
2017-10-19,8.08,13816.8,57.23,91.9,18.1,33.09,0.0,3437294.3,0.8438,585.14,12990.1,8.08,8.08
2017-10-18,8.24,164.8,58.15,92.5,18.305,33.09,0.0,3437294.3,0.8484,588.48,13043.03,8.24,8.24
2017-10-17,7.84,78.4,57.88,92.2,18.082,33.09,0.0,3437294.3,0.8499,588.05,12995.06,7.84,7.84
2017-10-16,7.78,13226.0,57.82,92.0,18.131,33.09,0.0,3437294.3,0.8477,584.04,13003.7,7.78,7.78
2017-10-15,7.78,40378.2,57.17,91.25,17.94,33.09,0.0,3437294.3,0.8458,587.61,12991.87,7.78,7.78
2017-10-14,7.78,40378.2,57.17,91.25,17.94,33.09,0.0,3437294.3,0.8458,587.61,12991.87,7.78,7.78
2017-10-13,7.78,40378.2,57.17,91.25,17.94,33.09,0.0,3437294.3,0.8458,587.61,12991.87,7.78,7.78
2017-10-12,7.87,34628.0,56.25,91.3,17.872,33.09,0.0,3437294.3,0.8452,586.27,12982.89,7.87,7.87
